Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,160,737387,934.15,0.738,22.1,301.06,54.35,9.71,12.49,3.09,-0.41,277.61,3.11,39.058,-76.873,5.43,58.1,2.76,42.82,304.97
,161,737388,933.74,0.741,22.06,301.06,54.43,9.71,12.48,3.12,-0.43,277.82,3.15,39.058,-76.873,5.43,58.1,2.78,42.83,305.03
,162,737389,933.33,0.745,22.03,301.06,54.51,9.71,12.47,3.15,-0.45,278.04,3.18,39.058,-76.873,5.41,57.9,2.8,42.67,305.04
,163,737390,932.9,0.749,21.99,301.06,54.6,9.71,12.46,3.18,-0.46,278.29,3.21,39.058,-76.873,5.41,58,2.82,42.68,305.08
,164,737391,932.45,0.753,21.96,301.07,54.68,9.71,12.45,3.2,-0.48,278.57,3.24,39.058,-76.873,5.43,58.2,2.84,42.82,305.15
,165,737392,931.98,0.758,21.92,301.07,54.77,9.71,12.44,3.23,-0.5,278.89,3.26,39.058,-76.873,5.41,58.1,2.86,42.69,305.15
,166,737393,931.5,0.762,21.88,301.08,54.87,9.7,12.43,3.24,-0.53,279.23,3.28,39.058,-76.873,5.41,58.1,2.88,42.67,305.15
,167,737394,931.04,0.767,21.84,301.08,54.96,9.7,12.42,3.25,-0.55,279.6,3.3,39.058,-76.873,5.39,57.9,2.9,42.56,305.14
,168,737395,930.62,0.771,21.8,301.08,55.05,9.7,12.41,3.25,-0.57,279.98,3.3,39.058,-76.873,5.39,58,2.92,42.56,305.12
,169,737396,930.19,0.775,21.77,301.09,55.14,9.7,12.4,3.25,-0.59,280.34,3.3,39.058,-76.873,5.39,57.9,2.94,42.5,305.12
,170,737397,929.77,0.778,21.74,301.09,55.22,9.7,12.39,3.24,-0.61,280.69,3.3,39.058,-76.873,5.39,57.9,2.96,42.5,305.11
,171,737398,929.36,0.782,21.7,301.1,55.29,9.7,12.38,3.22,-0.63,281,3.28,39.058,-76.873,5.39,58,2.98,42.49,305.07
,172,737399,928.94,0.786,21.67,301.1,55.33,9.69,12.37,3.2,-0.64,281.28,3.27,39.058,-76.872,5.38,57.9,3,42.47,305.03
,173,737400,928.5,0.79,21.64,301.11,55.26,9.66,12.32,3.18,-0.65,281.51,3.25,39.058,-76.872,5.38,57.9,3.02,42.43,304.95
,174,737401,928.05,0.795,21.61,301.12,55.07,9.61,12.23,3.16,-0.65,281.69,3.22,39.058,-76.872,5.38,57.9,3.04,42.43,304.95
,175,737402,927.62,0.799,21.57,301.12,54.92,9.57,12.16,3.13,-0.65,281.79,3.2,39.058,-76.872,5.38,58,3.06,42.43,304.95
,176,737403,927.18,0.803,21.53,301.12,54.98,9.56,12.14,3.11,-0.65,281.8,3.17,39.058,-76.872,5.38,58,3.08,42.43,304.95
,177,737404,926.72,0.807,21.48,301.11,55.24,9.58,12.16,3.08,-0.64,281.71,3.14,39.058,-76.872,5.39,58.2,3.1,42.54,304.98
,178,737405,926.22,0.812,21.44,301.12,55.54,9.62,12.21,3.05,-0.62,281.5,3.11,39.058,-76.872,5.4,58.3,3.13,42.63,304.98
,179,737406,925.71,0.816,21.4,301.12,55.78,9.64,12.23,3.02,-0.6,281.15,3.08,39.058,-76.872,5.4,58.4,3.15,42.63,304.98
,180,737407,925.24,0.821,21.36,301.13,55.97,9.65,12.25,2.99,-0.56,280.65,3.05,39.058,-76.872,5.4,58.4,3.17,42.63,305.03
,181,737408,924.79,0.825,21.33,301.14,56.14,9.67,12.27,2.97,-0.52,280,3.02,39.058,-76.872,5.38,58.2,3.19,42.44,305.03
,182,737409,924.36,0.829,21.3,301.15,56.3,9.68,12.28,2.96,-0.48,279.2,2.99,39.058,-76.872,5.38,58.2,3.21,42.44,305.04
,183,737410,923.93,0.833,21.27,301.15,56.43,9.69,12.29,2.95,-0.43,278.26,2.98,39.058,-76.872,5.38,58.2,3.23,42.44,305.04
,184,737411,923.51,0.837,21.23,301.16,56.55,9.7,12.29,2.95,-0.37,277.21,2.97,39.058,-76.872,5.38,58.2,3.25,42.44,305.04
,185,737412,923.09,0.841,21.19,301.16,56.69,9.7,12.29,2.96,-0.31,276.06,2.97,39.058,-76.872,5.38,58.3,3.27,42.44,305.04
,186,737413,922.68,0.845,21.15,301.15,56.85,9.71,12.29,2.97,-0.25,274.83,2.99,39.058,-76.872,5.38,58.3,3.29,42.42,305.04
,187,737414,922.29,0.849,21.12,301.16,57,9.72,12.3,3,-0.19,273.55,3,39.058,-76.872,5.36,58.2,3.3,42.32,305.06
,188,737415,921.94,0.852,21.09,301.16,57.12,9.73,12.31,3.03,-0.12,272.24,3.03,39.058,-76.872,5.36,58.2,3.32,42.32,305.06
,189,737416,921.6,0.855,21.06,301.17,57.19,9.73,12.3,3.06,-0.05,270.93,3.07,39.058,-76.872,5.36,58.2,3.33,42.33,305.08
,190,737417,921.25,0.858,21.04,301.17,57.26,9.73,12.3,3.11,0.02,269.65,3.11,39.058,-76.872,5.36,58.2,3.35,42.33,305.08
,191,737418,920.92,0.861,21.01,301.17,57.34,9.73,12.29,3.16,0.09,268.43,3.16,39.058,-76.872,5.36,58.3,3.36,42.33,305.08
,192,737419,920.58,0.865,20.98,301.17,57.46,9.73,12.29,3.22,0.15,267.29,3.23,39.058,-76.872,5.35,58.2,3.38,42.24,305.07
,193,737420,920.23,0.868,20.95,301.18,57.65,9.75,12.32,3.29,0.21,266.28,3.29,39.058,-76.872,5.35,58.1,3.4,42.19,305.07
,194,737421,919.84,0.872,20.93,301.19,57.94,9.79,12.37,3.36,0.27,265.4,3.37,39.058,-76.872,5.33,57.9,3.42,42.03,305.07
,195,737422,919.46,0.875,20.91,301.2,58.26,9.84,12.43,3.43,0.32,264.67,3.45,39.058,-76.872,5.32,57.9,3.43,41.98,305.09
,196,737423,919.12,0.878,20.89,301.21,58.48,9.87,12.47,3.51,0.36,264.07,3.53,39.058,-76.872,5.32,57.9,3.44,41.98,305.12
,197,737424,918.81,0.881,20.87,301.23,58.54,9.87,12.48,3.59,0.4,263.62,3.61,39.058,-76.872,5.32,57.9,3.46,41.99,305.14
,198,737425,918.45,0.885,20.86,301.25,58.52,9.86,12.46,3.66,0.43,263.3,3.69,39.058,-76.872,5.34,58.1,3.48,42.12,305.15
,199,737426,918.02,0.889,20.85,301.28,58.5,9.86,12.44,3.74,0.45,263.11,3.77,39.058,-76.872,5.34,58.2,3.5,42.13,305.16
,200,737427,917.54,0.893,20.83,301.3,58.54,9.86,12.44,3.81,0.46,263.07,3.84,39.058,-76.872,5.34,58.2,3.53,42.13,305.16
,201,737428,917.06,0.898,20.8,301.32,58.61,9.86,12.43,3.89,0.47,263.16,3.91,39.058,-76.871,5.34,58.2,3.55,42.13,305.16
,202,737429,916.58,0.902,20.78,301.34,58.65,9.86,12.41,3.95,0.46,263.39,3.98,39.058,-76.871,5.34,58.3,3.57,42.13,305.16
,203,737430,916.09,0.907,20.74,301.35,58.7,9.85,12.4,4.02,0.44,263.73,4.04,39.058,-76.871,5.37,58.6,3.59,42.35,305.15
,204,737431,915.57,0.912,20.71,301.37,58.77,9.85,12.38,4.08,0.42,264.19,4.1,39.058,-76.871,5.38,58.8,3.62,42.45,305.14
,205,737432,915.02,0.917,20.67,301.38,58.87,9.84,12.37,4.13,0.38,264.74,4.15,39.058,-76.871,5.38,58.8,3.64,42.45,305.14
,206,737433,914.48,0.922,20.63,301.39,58.97,9.84,12.36,4.17,0.34,265.38,4.18,39.058,-76.871,5.38,58.8,3.67,42.45,305.14
,207,737434,913.97,0.927,20.6,301.4,59.05,9.84,12.35,4.21,0.29,266.1,4.22,39.058,-76.871,5.38,58.8,3.69,42.43,305.14
,208,737435,913.49,0.932,20.56,301.42,59.12,9.84,12.34,4.24,0.23,266.9,4.24,39.058,-76.871,5.38,58.9,3.71,42.43,305.11
,209,737436,913.02,0.936,20.54,301.43,59.21,9.84,12.33,4.26,0.17,267.76,4.27,39.058,-76.871,5.38,58.9,3.73,42.43,305.1
,210,737437,912.55,0.94,20.51,301.45,59.33,9.85,12.34,4.28,0.1,268.68,4.28,39.058,-76.871,5.4,59.1,3.76,42.58,305.09
,211,737438,912.08,0.945,20.47,301.45,59.54,9.87,12.36,4.29,0.03,269.64,4.29,39.058,-76.871,5.46,59.9,3.78,43.07,305.09
,212,737439,911.59,0.95,20.43,301.45,59.88,9.9,12.4,4.3,-0.05,270.63,4.3,39.058,-76.871,5.47,60,3.8,43.16,305.09
,213,737440,911.07,0.955,20.38,301.45,60.31,9.95,12.46,4.29,-0.12,271.66,4.3,39.058,-76.871,5.47,60.1,3.83,43.17,305.09
,214,737441,910.53,0.96,20.34,301.46,60.73,10,12.53,4.28,-0.2,272.71,4.29,39.058,-76.871,5.47,60.1,3.85,43.18,305.09
,215,737442,910.01,0.965,20.3,301.47,61.08,10.04,12.59,4.27,-0.28,273.75,4.28,39.058,-76.871,5.47,60.1,3.88,43.17,305.1
,216,737443,909.53,0.969,20.26,301.48,61.36,10.07,12.62,4.25,-0.35,274.77,4.27,39.058,-76.871,5.48,60.2,3.9,43.22,305.1
,217,737444,909.08,0.973,20.22,301.48,61.56,10.08,12.63,4.24,-0.43,275.75,4.26,39.058,-76.871,5.49,60.4,3.92,43.33,305.15
,218,737445,908.64,0.978,20.18,301.48,61.73,10.09,12.63,4.22,-0.49,276.69,4.25,39.058,-76.871,5.49,60.5,3.94,43.34,305.21
,219,737446,908.21,0.982,20.15,301.49,61.87,10.1,12.64,4.2,-0.56,277.58,4.24,39.058,-76.871,5.48,60.4,3.96,43.25,305.21
,220,737447,907.81,0.985,20.12,301.5,62.01,10.1,12.64,4.18,-0.62,278.43,4.23,39.058,-76.871,5.48,60.4,3.98,43.25,305.21
,221,737448,907.41,0.989,20.08,301.5,62.13,10.11,12.64,4.17,-0.68,279.22,4.22,39.058,-76.87,5.5,60.6,4,43.36,305.21
,222,737449,906.96,0.994,20.04,301.49,62.27,10.11,12.63,4.15,-0.73,279.92,4.21,39.058,-76.87,5.5,60.6,4.02,43.36,305.2
,223,737450,906.45,0.998,19.99,301.49,62.39,10.1,12.62,4.14,-0.77,280.53,4.21,39.058,-76.87,5.5,60.6,4.05,43.36,305.2
,224,737451,905.92,1.003,19.95,301.5,62.47,10.09,12.59,4.13,-0.8,281.03,4.2,39.058,-76.87,5.51,60.9,4.07,43.51,305.2
,225,737452,905.43,1.008,19.91,301.5,62.47,10.07,12.55,4.12,-0.83,281.41,4.2,39.058,-76.87,5.51,60.9,4.09,43.51,305.22
,226,737453,904.99,1.012,19.87,301.51,62.42,10.05,12.51,4.12,-0.85,281.7,4.2,39.058,-76.87,5.52,60.9,4.11,43.51,305.25
,227,737454,904.6,1.016,19.84,301.52,62.42,10.03,12.48,4.12,-0.87,281.9,4.21,39.058,-76.87,5.46,60.3,4.13,43.06,305.25
,228,737455,904.26,1.019,19.82,301.52,62.46,10.03,12.47,4.13,-0.88,282.02,4.22,39.058,-76.87,5.46,60.3,4.14,43.06,305.25
,229,737456,903.93,1.022,19.79,301.52,62.53,10.03,12.46,4.14,-0.89,282.09,4.23,39.058,-76.87,5.46,60.4,4.16,43.06,305.25
,230,737457,903.56,1.026,19.76,301.53,62.59,10.02,12.44,4.15,-0.89,282.1,4.25,39.058,-76.87,5.46,60.4,4.18,43.09,305.25
,231,737458,903.14,1.03,19.72,301.53,62.63,10,12.41,4.17,-0.89,282.05,4.26,39.058,-76.87,5.46,60.5,4.2,43.09,305.24
,232,737459,902.7,1.034,19.67,301.52,62.65,9.99,12.38,4.19,-0.89,281.94,4.28,39.058,-76.87,5.46,60.5,4.22,43.08,305.19
,233,737460,902.27,1.038,19.64,301.53,62.66,9.97,12.35,4.21,-0.88,281.79,4.3,39.058,-76.87,5.46,60.5,4.24,43.07,305.12
,234,737461,901.86,1.042,19.6,301.53,62.69,9.96,12.32,4.23,-0.87,281.6,4.32,39.058,-76.87,5.46,60.5,4.26,43.07,305.11
,235,737462,901.44,1.046,19.57,301.54,62.77,9.95,12.31,4.25,-0.86,281.41,4.34,39.058,-76.87,5.47,60.7,4.28,43.16,305.1
,236,737463,901.01,1.05,19.53,301.54,62.89,9.96,12.3,4.27,-0.85,281.23,4.36,39.058,-76.87,5.47,60.7,4.3,43.16,305.1
,237,737464,900.6,1.054,19.5,301.55,63.03,9.96,12.3,4.29,-0.84,281.1,4.37,39.058,-76.87,5.47,60.7,4.32,43.16,305.09
,238,737465,900.21,1.058,19.47,301.55,63.14,9.96,12.3,4.31,-0.84,281.02,4.39,39.058,-76.87,5.43,60.3,4.34,42.82,305.09
,239,737466,899.8,1.062,19.44,301.56,63.22,9.96,12.29,4.32,-0.84,280.99,4.4,39.058,-76.87,5.43,60.3,4.36,42.82,305.09
,240,737467,899.35,1.066,19.41,301.57,63.31,9.96,12.29,4.33,-0.84,281.02,4.41,39.058,-76.87,5.43,60.3,4.39,42.82,305.11
,241,737468,898.84,1.071,19.38,301.59,63.45,9.97,12.29,4.33,-0.85,281.1,4.42,39.058,-76.87,5.42,60.3,4.41,42.79,305.14
,242,737469,898.31,1.076,19.34,301.6,63.59,9.98,12.29,4.33,-0.86,281.25,4.41,39.058,-76.869,5.42,60.4,4.44,42.8,305.21
,243,737470,897.74,1.082,19.31,301.62,63.54,9.96,12.25,4.32,-0.88,281.47,4.41,39.058,-76.869,5.42,60.4,4.47,42.79,305.21
,244,737471,897.14,1.087,19.28,301.65,63.01,9.86,12.09,4.3,-0.9,281.79,4.39,39.058,-76.869,5.38,60,4.5,42.48,305.21
,245,737472,896.56,1.093,19.27,301.7,61.9,9.69,11.82,4.27,-0.92,282.21,4.37,39.058,-76.869,5.33,59.4,4.52,42.04,305.16
,246,737473,896.04,1.098,19.27,301.74,60.66,9.49,11.51,4.23,-0.96,282.75,4.34,39.058,-76.869,5.33,59.5,4.54,42.04,305.16
,247,737474,895.57,1.103,19.26,301.78,59.77,9.35,11.27,4.19,-1,283.41,4.31,39.058,-76.869,5.33,59.5,4.56,42.04,305.16
,248,737475,895.11,1.107,19.24,301.8,59.37,9.28,11.16,4.14,-1.04,284.17,4.27,39.058,-76.869,5.33,59.5,4.59,42.04,305.16
,249,737476,894.65,1.111,19.21,301.82,59.25,9.25,11.1,4.08,-1.1,285.03,4.22,39.058,-76.869,5.34,59.7,4.61,42.16,305.16
,250,737477,894.2,1.116,19.19,301.84,59.14,9.23,11.05,4.02,-1.15,285.99,4.18,39.058,-76.869,5.36,60,4.63,42.31,305.16
,251,737478,893.73,1.12,19.16,301.86,58.94,9.19,10.98,3.95,-1.21,287.04,4.13,39.058,-76.869,5.36,60,4.65,42.32,305.12
,252,737479,893.25,1.125,19.14,301.88,58.71,9.14,10.9,3.87,-1.27,288.21,4.08,39.058,-76.869,5.36,60.1,4.67,42.32,305.11
,253,737480,892.77,1.129,19.11,301.9,58.55,9.11,10.83,3.79,-1.34,289.49,4.02,39.058,-76.869,5.36,60.1,4.7,42.32,305.11
,254,737481,892.33,1.134,19.09,301.91,58.48,9.08,10.78,3.7,-1.41,290.89,3.96,39.058,-76.869,5.36,60.1,4.72,42.32,305.11
,255,737482,891.91,1.138,19.05,301.92,58.45,9.06,10.75,3.61,-1.49,292.39,3.9,39.058,-76.869,5.4,60.5,4.74,42.59,305.16
,256,737483,891.48,1.142,19.02,301.92,58.4,9.04,10.7,3.51,-1.56,293.97,3.85,39.058,-76.869,5.4,60.6,4.76,42.6,305.23
,257,737484,891.03,1.146,18.98,301.93,58.33,9.01,10.65,3.42,-1.64,295.61,3.79,39.058,-76.869,5.4,60.6,4.78,42.61,305.26
,258,737485,890.56,1.151,18.94,301.94,58.28,8.99,10.6,3.32,-1.71,297.3,3.73,39.058,-76.869,5.41,60.7,4.8,42.67,305.27
,259,737486,890.07,1.156,18.91,301.95,58.27,8.97,10.56,3.22,-1.79,299.03,3.68,39.058,-76.869,5.39,60.6,4.83,42.55,305.27
,260,737487,889.55,1.161,18.87,301.96,58.32,8.96,10.54,3.12,-1.86,300.79,3.63,39.058,-76.869,5.38,60.5,4.85,42.45,305.27
,261,737488,889.03,1.166,18.83,301.97,58.39,8.96,10.52,3.03,-1.93,302.57,3.59,39.058,-76.869,5.38,60.5,4.88,42.45,305.22
,262,737489,888.54,1.17,18.79,301.97,58.5,8.95,10.51,2.93,-2,304.37,3.55,39.058,-76.869,5.36,60.3,4.9,42.27,305.22
,263,737490,888.08,1.175,18.75,301.97,58.62,8.95,10.5,2.84,-2.07,306.17,3.51,39.058,-76.868,5.36,60.3,4.92,42.27,305.21
,264,737491,887.63,1.179,18.71,301.98,58.74,8.96,10.5,2.75,-2.14,307.93,3.48,39.058,-76.868,5.36,60.4,4.94,42.27,305.19
,265,737492,887.14,1.184,18.67,301.98,58.88,8.96,10.49,2.66,-2.2,309.65,3.45,39.058,-76.868,5.39,60.7,4.97,42.51,305.18
,266,737493,886.62,1.189,18.62,301.99,58.98,8.95,10.48,2.58,-2.26,311.31,3.43,39.058,-76.868,5.39,60.8,4.99,42.5,305.15
,267,737494,886.14,1.194,18.58,301.99,59.03,8.94,10.45,2.5,-2.32,312.89,3.41,39.058,-76.868,5.39,60.8,5.01,42.5,305.15
,268,737495,885.7,1.198,18.54,302,59.02,8.93,10.41,2.43,-2.38,314.4,3.4,39.058,-76.868,5.39,60.8,5.03,42.5,305.15
,269,737496,885.27,1.202,18.51,302.01,59.01,8.91,10.38,2.36,-2.43,315.84,3.38,39.058,-76.868,5.39,60.9,5.05,42.5,305.15
,270,737497,884.82,1.206,18.48,302.02,59.03,8.9,10.36,2.3,-2.48,317.19,3.38,39.058,-76.868,5.39,60.9,5.08,42.54,305.15
,271,737498,884.34,1.211,18.44,302.03,59.07,8.89,10.33,2.24,-2.53,318.47,3.38,39.058,-76.868,5.39,61,5.1,42.54,305.16
,272,737499,883.86,1.216,18.4,302.02,59.14,8.88,10.3,2.19,-2.57,319.67,3.38,39.058,-76.868,5.39,61,5.12,42.54,305.16
,273,737500,883.44,1.22,18.35,302.02,59.22,8.87,10.28,2.14,-2.62,320.77,3.38,39.058,-76.868,5.39,61,5.14,42.52,305.16
,274,737501,883.06,1.223,18.32,302.02,59.31,8.87,10.27,2.1,-2.67,321.77,3.39,39.058,-76.868,5.39,61,5.16,42.52,305.16
,275,737502,882.68,1.227,18.29,302.03,59.4,8.87,10.27,2.07,-2.71,322.68,3.41,39.058,-76.868,5.39,61,5.18,42.52,305.16
,276,737503,882.25,1.231,18.26,302.04,59.51,8.87,10.27,2.04,-2.75,323.49,3.42,39.058,-76.868,5.41,61.3,5.2,42.7,305.16
,277,737504,881.78,1.236,18.22,302.05,59.66,8.88,10.27,2.01,-2.79,324.2,3.44,39.058,-76.868,5.41,61.4,5.22,42.7,305.16
,278,737505,881.3,1.241,18.19,302.06,59.8,8.89,10.27,2,-2.84,324.82,3.47,39.058,-76.868,5.41,61.4,5.25,42.7,305.15
,279,737506,880.82,1.245,18.15,302.07,59.93,8.89,10.27,1.99,-2.88,325.35,3.5,39.057,-76.868,5.4,61.4,5.27,42.64,305.15
,280,737507,880.36,1.25,18.12,302.08,60.06,8.9,10.27,1.99,-2.92,325.78,3.54,39.057,-76.868,5.4,61.4,5.29,42.64,305.15
,281,737508,879.95,1.254,18.09,302.09,60.16,8.9,10.27,1.99,-2.97,326.13,3.58,39.057,-76.868,5.4,61.4,5.31,42.64,305.17
,282,737509,879.57,1.257,18.07,302.1,60.24,8.91,10.27,2,-3.02,326.41,3.62,39.057,-76.868,5.42,61.6,5.33,42.74,305.25
,283,737510,879.19,1.261,18.04,302.11,60.32,8.9,10.27,2.02,-3.06,326.63,3.67,39.057,-76.868,5.42,61.7,5.35,42.8,305.29
,284,737511,878.8,1.265,18,302.11,60.4,8.9,10.25,2.04,-3.11,326.77,3.72,39.057,-76.868,5.42,61.7,5.36,42.8,305.29
,285,737512,878.4,1.269,17.96,302.11,60.5,8.9,10.24,2.06,-3.16,326.87,3.77,39.057,-76.868,5.42,61.7,5.38,42.76,305.29
,286,737513,878.02,1.272,17.93,302.11,60.61,8.9,10.23,2.09,-3.21,326.93,3.83,39.057,-76.868,5.42,61.7,5.4,42.76,305.29
,287,737514,877.66,1.276,17.9,302.12,60.73,8.9,10.24,2.12,-3.27,326.95,3.9,39.057,-76.868,5.42,61.7,5.42,42.76,305.29
,288,737515,877.27,1.28,17.87,302.13,60.9,8.91,10.25,2.16,-3.32,326.95,3.96,39.057,-76.868,5.42,61.8,5.44,42.76,305.27
,289,737516,876.85,1.284,17.84,302.13,61.1,8.93,10.27,2.2,-3.37,326.93,4.03,39.057,-76.868,5.45,62.1,5.46,42.98,305.27
,290,737517,876.37,1.289,17.8,302.14,61.3,8.94,10.28,2.24,-3.43,326.89,4.09,39.057,-76.868,5.45,62.2,5.49,42.98,305.27
,291,737518,875.85,1.294,17.76,302.15,61.51,8.96,10.29,2.28,-3.48,326.84,4.16,39.057,-76.868,5.44,62.1,5.52,42.91,305.27
,292,737519,875.31,1.299,17.72,302.16,61.75,8.97,10.31,2.31,-3.53,326.78,4.23,39.057,-76.868,5.44,62.1,5.54,42.91,305.27
,293,737520,874.79,1.304,17.68,302.17,61.99,8.99,10.33,2.35,-3.59,326.73,4.29,39.057,-76.868,5.43,62,5.57,42.82,305.28
,294,737521,874.3,1.309,17.63,302.17,62.19,9,10.34,2.39,-3.64,326.71,4.35,39.057,-76.868,5.4,61.8,5.59,42.61,305.28
,295,737522,873.88,1.313,17.59,302.17,62.34,9,10.34,2.42,-3.69,326.72,4.42,39.057,-76.868,5.4,61.8,5.6,42.62,305.35
,296,737523,873.52,1.316,17.56,302.18,62.46,9.01,10.33,2.45,-3.75,326.78,4.48,39.057,-76.868,5.4,61.8,5.62,42.62,305.35
,297,737524,873.15,1.32,17.53,302.18,62.62,9.02,10.35,2.48,-3.8,326.89,4.54,39.057,-76.868,5.41,62,5.64,42.69,305.35
,298,737525,872.75,1.324,17.5,302.19,62.87,9.04,10.37,2.5,-3.86,327.04,4.6,39.057,-76.868,5.44,62.3,5.66,42.92,305.27
,299,737526,872.29,1.328,17.46,302.19,63.19,9.07,10.41,2.51,-3.91,327.23,4.65,39.057,-76.868,5.44,62.4,5.69,42.92,305.26
,300,737527,871.81,1.333,17.42,302.19,63.51,9.09,10.45,2.52,-3.96,327.48,4.69,39.057,-76.868,5.44,62.4,5.71,42.92,305.24
,301,737528,871.35,1.338,17.38,302.2,63.81,9.12,10.48,2.52,-4,327.79,4.73,39.057,-76.868,5.44,62.4,5.73,42.92,305.24
,302,737529,870.9,1.342,17.34,302.21,64.11,9.14,10.51,2.51,-4.05,328.14,4.76,39.057,-76.868,5.44,62.5,5.75,42.92,305.24
,303,737530,870.47,1.346,17.31,302.21,64.42,9.17,10.56,2.5,-4.09,328.56,4.79,39.057,-76.867,5.44,62.4,5.77,42.89,305.25
,304,737531,870.07,1.35,17.27,302.21,64.72,9.2,10.59,2.48,-4.13,329.02,4.82,39.057,-76.867,5.44,62.5,5.79,42.89,305.25
,305,737532,869.7,1.354,17.24,302.22,64.95,9.22,10.61,2.46,-4.18,329.53,4.85,39.057,-76.867,5.45,62.7,5.81,43.02,305.25
,306,737533,869.35,1.357,17.2,302.22,65.13,9.23,10.62,2.43,-4.22,330.08,4.87,39.057,-76.867,5.44,62.5,5.83,42.88,305.21
,307,737534,868.99,1.361,17.17,302.22,65.31,9.24,10.63,2.4,-4.26,330.66,4.89,39.057,-76.867,5.43,62.5,5.85,42.88,305.17
,308,737535,868.58,1.365,17.13,302.22,65.56,9.25,10.65,2.36,-4.3,331.28,4.91,39.057,-76.867,5.46,62.9,5.87,43.08,305.15
,309,737536,868.13,1.369,17.1,302.22,65.93,9.29,10.7,2.32,-4.34,331.92,4.92,39.057,-76.867,5.46,62.9,5.89,43.08,305.15
,310,737537,867.64,1.374,17.06,302.23,66.35,9.33,10.76,2.27,-4.38,332.58,4.94,39.057,-76.867,5.46,62.9,5.92,43.08,305.15
,311,737538,867.13,1.379,17.02,302.24,66.66,9.36,10.79,2.23,-4.42,333.27,4.95,39.057,-76.867,5.46,63,5.94,43.08,305.15
,312,737539,866.61,1.384,16.98,302.25,66.81,9.36,10.79,2.18,-4.46,333.96,4.97,39.057,-76.867,5.45,62.9,5.97,43.01,305.15
,313,737540,866.12,1.389,16.93,302.26,66.87,9.35,10.76,2.14,-4.51,334.64,4.99,39.056,-76.867,5.4,62.3,5.99,42.59,305.18
,314,737541,865.69,1.393,16.9,302.26,66.93,9.34,10.74,2.09,-4.55,335.3,5.01,39.056,-76.867,5.38,62.1,6.01,42.42,305.18
,315,737542,865.34,1.397,16.87,302.27,67.01,9.34,10.73,2.05,-4.59,335.92,5.03,39.056,-76.867,5.38,62.1,6.02,42.42,305.19
,316,737543,865.04,1.4,16.85,302.27,67.14,9.35,10.74,2.02,-4.64,336.49,5.06,39.056,-76.867,5.38,62.2,6.04,42.42,305.2
,317,737544,864.73,1.403,16.82,302.28,67.32,9.36,10.75,1.98,-4.68,337.02,5.08,39.056,-76.867,5.38,62.2,6.05,42.42,305.21
,318,737545,864.37,1.406,16.8,302.29,67.52,9.38,10.78,1.95,-4.72,337.51,5.11,39.056,-76.867,5.38,62.2,6.07,42.43,305.23
,319,737546,864,1.41,16.77,302.3,67.69,9.39,10.78,1.93,-4.76,337.97,5.14,39.056,-76.867,5.39,62.4,6.09,42.53,305.23
,320,737547,863.63,1.414,16.74,302.3,67.81,9.39,10.78,1.9,-4.81,338.39,5.17,39.056,-76.867,5.39,62.4,6.11,42.53,305.23
,321,737548,863.26,1.417,16.71,302.31,67.93,9.39,10.78,1.89,-4.85,338.77,5.21,39.056,-76.867,5.39,62.4,6.13,42.53,305.22
,322,737549,862.87,1.421,16.68,302.32,68.08,9.4,10.79,1.87,-4.9,339.11,5.25,39.056,-76.867,5.46,63.2,6.15,43.05,305.22
,323,737550,862.4,1.426,16.65,302.33,68.24,9.41,10.79,1.86,-4.95,339.41,5.29,39.056,-76.867,5.46,63.3,6.18,43.05,305.2
,324,737551,861.85,1.431,16.61,302.34,68.37,9.41,10.78,1.85,-5,339.66,5.33,39.056,-76.867,5.46,63.3,6.21,43.05,305.2
,325,737552,861.26,1.437,16.56,302.35,68.49,9.4,10.76,1.85,-5.04,339.87,5.37,39.056,-76.867,5.42,62.9,6.24,42.73,305.21
,326,737553,860.69,1.443,16.52,302.36,68.6,9.4,10.74,1.85,-5.09,340.05,5.42,39.056,-76.867,5.41,62.8,6.26,42.66,305.25
,327,737554,860.13,1.448,16.48,302.38,68.69,9.39,10.72,1.85,-5.14,340.21,5.46,39.056,-76.867,5.39,62.6,6.29,42.51,305.23
,328,737555,859.54,1.454,16.44,302.4,68.73,9.38,10.7,1.85,-5.19,340.35,5.51,39.056,-76.867,5.39,62.7,6.32,42.49,305.24
,329,737556,858.92,1.46,16.4,302.42,68.76,9.37,10.66,1.86,-5.24,340.48,5.56,39.056,-76.867,5.39,62.7,6.36,42.49,305.25
,330,737557,858.28,1.467,16.35,302.43,68.83,9.35,10.63,1.87,-5.29,340.58,5.61,39.056,-76.867,5.36,62.4,6.39,42.28,305.25
,331,737558,857.6,1.473,16.29,302.44,68.96,9.35,10.6,1.87,-5.34,340.65,5.66,39.056,-76.867,5.34,62.3,6.42,42.16,305.25
,332,737559,856.89,1.481,16.23,302.44,69.1,9.33,10.57,1.88,-5.38,340.71,5.7,39.056,-76.867,5.34,62.3,6.46,42.11,305.29
,333,737560,856.23,1.487,16.16,302.44,69.21,9.32,10.54,1.9,-5.43,340.76,5.75,39.056,-76.867,5.32,62.1,6.48,41.95,305.32
