Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,160,737403,911.21,0.967,23.08,304.22,82.08,16.07,19.87,10.55,0.93,264.98,10.59,39.06,-76.862,3.87,42.5,2.63,30.57,299.83
,161,737404,910.6,0.973,23.05,304.24,82.03,16.04,19.83,10.56,0.87,265.29,10.6,39.06,-76.862,3.88,42.6,2.65,30.59,299.83
,162,737405,909.99,0.979,23.01,304.26,81.89,15.99,19.77,10.57,0.81,265.61,10.6,39.06,-76.862,3.89,42.7,2.67,30.68,299.83
,163,737406,909.37,0.985,22.98,304.28,81.7,15.92,19.69,10.57,0.75,265.96,10.6,39.06,-76.862,3.89,42.8,2.69,30.7,299.84
,164,737407,908.75,0.991,22.94,304.31,81.46,15.85,19.61,10.57,0.68,266.31,10.59,39.06,-76.862,3.9,42.9,2.71,30.77,299.85
,165,737408,908.11,0.997,22.92,304.34,81.23,15.79,19.54,10.56,0.61,266.69,10.58,39.06,-76.862,3.9,43,2.73,30.8,299.85
,166,737409,907.48,1.003,22.89,304.37,81.13,15.76,19.49,10.54,0.54,267.08,10.56,39.06,-76.862,3.92,43.2,2.75,30.91,299.85
,167,737410,906.85,1.009,22.85,304.4,81.27,15.76,19.49,10.52,0.46,267.49,10.53,39.06,-76.861,3.94,43.5,2.78,31.13,299.85
,168,737411,906.23,1.015,22.82,304.42,81.65,15.81,19.53,10.49,0.38,267.91,10.5,39.06,-76.861,3.95,43.6,2.8,31.14,299.86
,169,737412,905.62,1.021,22.77,304.43,82.12,15.87,19.58,10.46,0.3,268.33,10.46,39.06,-76.861,3.95,43.7,2.82,31.2,299.86
,170,737413,905.05,1.027,22.74,304.45,82.5,15.92,19.61,10.42,0.22,268.77,10.42,39.06,-76.861,3.96,43.7,2.84,31.21,299.87
,171,737414,904.46,1.032,22.7,304.47,82.59,15.91,19.6,10.38,0.14,269.21,10.38,39.06,-76.861,3.96,43.8,2.86,31.26,299.87
,172,737415,903.84,1.039,22.69,304.51,82.07,15.81,19.48,10.33,0.06,269.66,10.33,39.06,-76.861,3.97,43.9,2.88,31.33,299.87
,173,737416,903.2,1.045,22.7,304.59,80.9,15.61,19.27,10.27,-0.02,270.11,10.27,39.06,-76.861,3.97,44,2.9,31.34,299.87
,174,737417,902.58,1.051,22.74,304.69,79.59,15.39,19.04,10.21,-0.1,270.56,10.21,39.06,-76.861,4,44.3,2.92,31.56,299.87
,175,737418,901.99,1.056,22.76,304.77,78.56,15.22,18.85,10.15,-0.18,271.02,10.15,39.06,-76.86,4.01,44.5,2.94,31.66,299.88
,176,737419,901.39,1.062,22.76,304.82,77.75,15.07,18.69,10.09,-0.26,271.48,10.09,39.06,-76.86,4.02,44.6,2.97,31.75,299.88
,177,737420,900.76,1.068,22.75,304.88,76.87,14.9,18.5,10.02,-0.34,271.94,10.02,39.06,-76.86,4.03,44.8,2.99,31.81,299.88
,178,737421,900.09,1.075,22.73,304.92,75.99,14.72,18.3,9.94,-0.41,272.39,9.95,39.06,-76.86,4.04,44.8,3.01,31.85,299.88
,179,737422,899.42,1.081,22.7,304.96,75.36,14.59,18.14,9.87,-0.49,272.82,9.88,39.06,-76.86,4.04,45,3.04,31.91,299.88
,180,737423,898.78,1.088,22.66,304.98,75.1,14.51,18.04,9.8,-0.56,273.25,9.81,39.06,-76.86,4.05,45,3.06,31.92,299.9
,181,737424,898.14,1.094,22.61,304.99,75.06,14.46,17.99,9.72,-0.62,273.66,9.74,39.06,-76.86,4.05,45.1,3.08,31.95,299.9
,182,737425,897.5,1.1,22.56,305,75.06,14.43,17.94,9.64,-0.68,274.06,9.67,39.06,-76.86,4.06,45.2,3.1,32.04,299.9
,183,737426,896.87,1.106,22.51,305.01,74.95,14.38,17.87,9.57,-0.74,274.44,9.59,39.06,-76.859,4.07,45.4,3.13,32.1,299.9
,184,737427,896.25,1.112,22.48,305.03,74.63,14.29,17.76,9.49,-0.8,274.81,9.52,39.06,-76.859,4.07,45.4,3.15,32.1,299.91
,185,737428,895.63,1.118,22.45,305.07,74.13,14.18,17.64,9.41,-0.85,275.16,9.45,39.06,-76.859,4.09,45.6,3.17,32.24,299.92
,186,737429,895.01,1.124,22.44,305.11,73.52,14.06,17.49,9.33,-0.9,275.49,9.37,39.06,-76.859,4.09,45.6,3.19,32.24,299.92
,187,737430,894.4,1.13,22.43,305.16,72.75,13.92,17.32,9.25,-0.94,275.81,9.3,39.06,-76.859,4.09,45.8,3.22,32.29,299.94
,188,737431,893.8,1.136,22.42,305.22,71.9,13.75,17.12,9.18,-0.98,276.1,9.23,39.06,-76.859,4.1,45.8,3.24,32.33,299.95
,189,737432,893.2,1.142,22.41,305.26,71.22,13.62,16.96,9.1,-1.02,276.37,9.16,39.06,-76.859,4.11,46,3.26,32.4,299.96
,190,737433,892.58,1.148,22.38,305.29,70.8,13.52,16.84,9.03,-1.05,276.61,9.09,39.06,-76.859,4.11,46,3.28,32.42,299.97
,191,737434,891.96,1.154,22.34,305.31,70.53,13.45,16.74,8.96,-1.07,276.84,9.02,39.06,-76.859,4.11,46.1,3.3,32.43,299.98
,192,737435,891.36,1.16,22.31,305.34,70.19,13.37,16.64,8.89,-1.1,277.04,8.95,39.06,-76.859,4.11,46.1,3.33,32.43,299.98
,193,737436,890.76,1.166,22.28,305.37,69.67,13.25,16.49,8.82,-1.12,277.22,8.89,39.06,-76.859,4.11,46.1,3.35,32.43,299.98
,194,737437,890.14,1.172,22.26,305.41,68.99,13.11,16.32,8.75,-1.13,277.38,8.82,39.06,-76.858,4.12,46.3,3.37,32.54,299.99
,195,737438,889.49,1.178,22.24,305.45,68.33,12.98,16.15,8.68,-1.15,277.52,8.76,39.06,-76.858,4.13,46.4,3.4,32.57,299.99
,196,737439,888.83,1.185,22.21,305.49,67.79,12.86,16,8.62,-1.16,277.65,8.69,39.06,-76.858,4.14,46.6,3.42,32.68,300
,197,737440,888.17,1.191,22.18,305.52,67.36,12.77,15.87,8.55,-1.16,277.75,8.63,39.06,-76.858,4.14,46.7,3.44,32.7,300
,198,737441,887.53,1.197,22.14,305.54,67.03,12.68,15.76,8.49,-1.17,277.84,8.57,39.06,-76.858,4.17,47,3.47,32.93,300.02
,199,737442,886.91,1.204,22.11,305.57,66.79,12.62,15.67,8.43,-1.17,277.92,8.51,39.06,-76.858,4.2,47.3,3.49,33.12,300.02
,200,737443,886.3,1.21,22.08,305.6,66.52,12.55,15.58,8.36,-1.17,277.98,8.45,39.06,-76.858,4.2,47.4,3.51,33.16,300.02
,201,737444,885.69,1.216,22.05,305.63,66.12,12.47,15.46,8.3,-1.17,278.02,8.39,39.06,-76.858,4.21,47.5,3.54,33.2,300.03
,202,737445,885.05,1.222,22.03,305.67,65.58,12.35,15.31,8.25,-1.17,278.04,8.33,39.06,-76.858,4.22,47.6,3.56,33.26,300.03
,203,737446,884.41,1.228,22,305.71,64.92,12.22,15.13,8.19,-1.16,278.05,8.27,39.06,-76.858,4.22,47.8,3.58,33.32,300.03
,204,737447,883.78,1.234,21.99,305.75,64.06,12.05,14.91,8.13,-1.15,278.05,8.21,39.06,-76.857,4.23,47.8,3.61,33.36,300.03
,205,737448,883.16,1.24,22,305.82,62.71,11.81,14.59,8.07,-1.14,278.03,8.15,39.06,-76.857,4.23,47.9,3.63,33.38,300.03
,206,737449,882.52,1.247,22.04,305.94,60.36,11.4,14.04,8.01,-1.13,278,8.09,39.06,-76.857,4.24,48.1,3.66,33.48,300.03
,207,737450,881.88,1.253,22.17,306.13,56.25,10.71,13.08,7.96,-1.11,277.95,8.03,39.06,-76.857,4.24,48.1,3.68,33.49,300.03
,208,737451,881.26,1.259,22.38,306.41,50.17,9.67,11.54,7.9,-1.09,277.89,7.97,39.059,-76.857,4.26,48.4,3.7,33.62,300.03
,209,737452,880.65,1.265,22.63,306.73,43.25,8.46,9.55,7.84,-1.08,277.81,7.91,39.059,-76.857,4.27,48.5,3.73,33.72,300.03
,210,737453,880.03,1.271,22.87,307.04,37.43,7.43,7.63,7.78,-1.05,277.72,7.85,39.059,-76.857,4.31,49,3.75,34.04,300.04
,211,737454,879.4,1.278,23.03,307.27,33.79,6.77,6.28,7.72,-1.03,277.62,7.79,39.059,-76.857,4.34,49.3,3.78,34.2,300.04
,212,737455,878.76,1.284,23.11,307.42,31.72,6.39,5.45,7.66,-1.01,277.51,7.73,39.059,-76.857,4.38,49.8,3.8,34.53,300.04
,213,737456,878.12,1.29,23.17,307.54,30.15,6.1,4.77,7.6,-0.99,277.38,7.67,39.059,-76.857,4.41,50.2,3.83,34.76,300.04
,214,737457,877.5,1.296,23.21,307.64,28.75,5.83,4.13,7.54,-0.96,277.25,7.6,39.059,-76.857,4.44,50.6,3.85,35.06,300.04
,215,737458,876.9,1.302,23.23,307.73,27.68,5.62,3.61,7.49,-0.93,277.1,7.54,39.059,-76.856,4.48,51.1,3.87,35.34,300.04
,216,737459,876.32,1.308,23.23,307.79,27.1,5.51,3.31,7.43,-0.9,276.94,7.48,39.059,-76.856,4.52,51.5,3.9,35.64,300.04
,217,737460,875.74,1.314,23.2,307.82,27.46,5.58,3.47,7.37,-0.87,276.75,7.42,39.059,-76.856,4.57,52.2,3.92,36.05,300.04
,218,737461,875.15,1.32,23.14,307.81,29.09,5.89,4.23,7.31,-0.84,276.55,7.36,39.059,-76.856,4.6,52.5,3.95,36.28,300.04
,219,737462,874.54,1.326,23.06,307.79,31.15,6.29,5.15,7.26,-0.8,276.33,7.3,39.059,-76.856,4.65,53.2,3.97,36.68,300.04
,220,737463,873.93,1.332,23.01,307.8,32.03,6.45,5.5,7.2,-0.77,276.09,7.24,39.059,-76.856,4.65,53.2,4,36.72,300.04
,221,737464,873.34,1.338,23,307.85,31.17,6.27,5.1,7.14,-0.73,275.83,7.18,39.059,-76.856,4.65,53.3,4.02,36.73,300.04
,222,737465,872.75,1.344,23.03,307.93,29.19,5.89,4.18,7.08,-0.69,275.57,7.11,39.059,-76.856,4.7,53.8,4.05,37.05,300.04
,223,737466,872.15,1.35,23.08,308.05,26.68,5.4,2.95,7.02,-0.65,275.29,7.05,39.059,-76.856,4.73,54.2,4.08,37.33,300.04
,224,737467,871.54,1.356,23.15,308.18,24.07,4.89,1.57,6.97,-0.61,275,6.99,39.059,-76.856,4.76,54.6,4.1,37.53,300.04
,225,737468,870.92,1.362,23.22,308.32,21.97,4.49,0.37,6.91,-0.57,274.7,6.93,39.059,-76.856,4.8,55.1,4.13,37.86,300.04
,226,737469,870.29,1.368,23.27,308.44,21.1,4.33,-0.14,6.85,-0.53,274.39,6.87,39.059,-76.856,4.82,55.4,4.16,38.03,300.04
,227,737470,869.71,1.374,23.29,308.52,21.36,4.39,0.04,6.8,-0.48,274.08,6.81,39.059,-76.855,4.86,55.8,4.18,38.32,300.04
,228,737471,869.16,1.379,23.28,308.56,21.91,4.5,0.38,6.74,-0.44,273.75,6.75,39.059,-76.855,4.88,56.2,4.2,38.52,300.04
,229,737472,868.62,1.385,23.26,308.59,22.46,4.61,0.7,6.68,-0.4,273.41,6.69,39.059,-76.855,4.9,56.4,4.23,38.64,300.04
,230,737473,868.03,1.391,23.22,308.61,23.71,4.86,1.42,6.62,-0.35,273.06,6.63,39.059,-76.855,4.94,56.9,4.26,38.97,300.04
,231,737474,867.42,1.397,23.14,308.59,26.34,5.38,2.83,6.57,-0.31,272.7,6.57,39.059,-76.855,4.95,57,4.28,39.04,300.04
,232,737475,866.8,1.403,23.02,308.53,29.58,6.01,4.37,6.51,-0.26,272.33,6.51,39.059,-76.855,4.95,57.1,4.31,39.07,300.04
,233,737476,866.2,1.409,22.91,308.48,31.96,6.45,5.38,6.45,-0.22,271.95,6.46,39.059,-76.855,4.95,57.2,4.34,39.09,300.06
,234,737477,865.61,1.415,22.84,308.46,33.03,6.64,5.79,6.39,-0.18,271.58,6.4,39.059,-76.855,4.97,57.5,4.37,39.25,300.06
,235,737478,865.03,1.421,22.78,308.46,33.53,6.73,5.96,6.34,-0.13,271.2,6.34,39.059,-76.855,5.01,57.9,4.39,39.54,300.04
,236,737479,864.45,1.427,22.74,308.47,34.09,6.83,6.16,6.28,-0.09,270.81,6.28,39.059,-76.855,5.02,58,4.42,39.59,300.05
,237,737480,863.87,1.433,22.69,308.48,34.62,6.92,6.34,6.22,-0.05,270.42,6.22,39.059,-76.855,5.02,58.1,4.45,39.61,300.05
,238,737481,863.25,1.439,22.65,308.5,34.83,6.95,6.39,6.16,-0,270.02,6.16,39.059,-76.855,5.03,58.3,4.48,39.7,300.05
,239,737482,862.6,1.445,22.62,308.54,34.59,6.89,6.26,6.11,0.04,269.61,6.11,39.059,-76.855,5.04,58.4,4.51,39.73,300.05
,240,737483,861.96,1.452,22.6,308.58,34.02,6.77,6,6.05,0.09,269.19,6.05,39.059,-76.854,5.05,58.6,4.54,39.86,300.06
,241,737484,861.33,1.458,22.57,308.62,33.35,6.63,5.7,6,0.13,268.77,6,39.059,-76.854,5.05,58.7,4.56,39.87,300.06
,242,737485,860.7,1.465,22.55,308.66,32.63,6.49,5.36,5.94,0.17,268.34,5.95,39.059,-76.854,5.05,58.7,4.59,39.88,300.06
,243,737486,860.08,1.471,22.52,308.7,31.76,6.3,4.95,5.89,0.21,267.91,5.89,39.059,-76.854,5.06,58.9,4.62,39.94,300.06
,244,737487,859.48,1.477,22.51,308.74,30.7,6.09,4.45,5.84,0.26,267.48,5.85,39.059,-76.854,5.06,58.9,4.65,39.94,300.06
,245,737488,858.9,1.483,22.5,308.79,29.62,5.88,3.94,5.79,0.3,267.04,5.8,39.059,-76.854,5.06,58.9,4.68,39.9,300.07
,246,737489,858.31,1.489,22.5,308.85,28.5,5.66,3.39,5.75,0.34,266.58,5.76,39.059,-76.854,5.07,59,4.7,39.97,300.07
,247,737490,857.71,1.495,22.51,308.93,27.2,5.41,2.74,5.7,0.39,266.12,5.72,39.059,-76.854,5.07,59.1,4.73,39.97,300.07
,248,737491,857.1,1.501,22.53,309.01,25.76,5.13,1.99,5.66,0.43,265.65,5.68,39.059,-76.854,5.07,59.1,4.76,39.97,300.07
,249,737492,856.49,1.507,22.55,309.09,24.44,4.87,1.28,5.62,0.48,265.17,5.64,39.059,-76.854,5.08,59.3,4.79,40.05,300.08
,250,737493,855.88,1.513,22.56,309.17,23.36,4.67,0.67,5.59,0.52,264.69,5.61,39.059,-76.854,5.09,59.4,4.82,40.12,300.08
,251,737494,855.28,1.519,22.57,309.25,22.39,4.48,0.08,5.56,0.56,264.21,5.59,39.059,-76.854,5.11,59.7,4.84,40.32,300.08
,252,737495,854.7,1.525,22.58,309.31,21.41,4.28,-0.52,5.53,0.61,263.72,5.56,39.059,-76.854,5.12,59.9,4.87,40.37,300.08
,253,737496,854.18,1.531,22.57,309.36,20.5,4.1,-1.13,5.51,0.65,263.23,5.55,39.059,-76.854,5.12,59.9,4.89,40.4,300.08
,254,737497,853.66,1.536,22.56,309.4,19.66,3.93,-1.7,5.49,0.7,262.74,5.53,39.059,-76.854,5.14,60.2,4.92,40.55,300.09
,255,737498,853.12,1.541,22.54,309.44,18.93,3.78,-2.23,5.47,0.75,262.23,5.52,39.059,-76.854,5.15,60.3,4.95,40.61,300.09
,256,737499,852.54,1.547,22.52,309.47,18.4,3.68,-2.63,5.46,0.79,261.73,5.52,39.059,-76.854,5.17,60.6,4.97,40.8,300.09
,257,737500,851.96,1.553,22.5,309.51,18.04,3.6,-2.92,5.45,0.84,261.21,5.51,39.059,-76.853,5.2,61.1,5,41.06,300.1
,258,737501,851.39,1.559,22.48,309.55,17.69,3.53,-3.2,5.44,0.89,260.69,5.52,39.059,-76.853,5.23,61.5,5.03,41.29,300.1
,259,737502,850.8,1.565,22.45,309.58,17.32,3.45,-3.5,5.44,0.94,260.17,5.52,39.059,-76.853,5.24,61.6,5.06,41.34,300.11
,260,737503,850.19,1.571,22.42,309.61,17.04,3.39,-3.74,5.44,0.99,259.64,5.53,39.059,-76.853,5.25,61.7,5.09,41.41,300.11
,261,737504,849.57,1.577,22.39,309.64,16.87,3.35,-3.9,5.44,1.05,259.11,5.54,39.059,-76.853,5.27,62,5.12,41.59,300.11
,262,737505,848.99,1.583,22.36,309.67,16.66,3.31,-4.09,5.44,1.1,258.57,5.55,39.059,-76.853,5.27,62.1,5.15,41.61,300.12
,263,737506,848.4,1.589,22.34,309.71,16.3,3.23,-4.4,5.45,1.15,258.03,5.57,39.059,-76.853,5.28,62.2,5.18,41.63,300.12
,264,737507,847.8,1.596,22.32,309.76,15.8,3.13,-4.83,5.45,1.21,257.48,5.58,39.059,-76.853,5.31,62.6,5.21,41.88,300.13
,265,737508,847.19,1.602,22.32,309.82,15.3,3.04,-5.25,5.45,1.26,256.93,5.59,39.059,-76.853,5.33,62.9,5.24,42.06,300.13
,266,737509,846.6,1.608,22.32,309.89,14.91,2.96,-5.59,5.45,1.32,256.37,5.61,39.059,-76.853,5.34,63,5.27,42.09,300.14
,267,737510,846.02,1.614,22.32,309.94,14.58,2.9,-5.88,5.45,1.38,255.8,5.62,39.059,-76.853,5.34,63.1,5.3,42.1,300.14
,268,737511,845.44,1.62,22.31,310,14.22,2.83,-6.22,5.45,1.44,255.23,5.63,39.059,-76.853,5.34,63.2,5.32,42.13,300.14
,269,737512,844.86,1.626,22.31,310.05,13.87,2.76,-6.55,5.44,1.5,254.63,5.64,39.059,-76.853,5.35,63.4,5.35,42.24,300.15
,270,737513,844.29,1.632,22.3,310.11,13.61,2.71,-6.8,5.43,1.56,254.02,5.65,39.06,-76.853,5.37,63.7,5.38,42.4,300.15
,271,737514,843.73,1.637,22.3,310.16,13.39,2.66,-7.01,5.42,1.62,253.4,5.66,39.06,-76.853,5.38,63.7,5.41,42.42,300.16
,272,737515,843.17,1.643,22.3,310.22,13.05,2.6,-7.34,5.41,1.68,252.75,5.66,39.06,-76.853,5.39,63.9,5.44,42.5,300.16
,273,737516,842.6,1.649,22.3,310.29,12.57,2.5,-7.83,5.39,1.74,252.08,5.67,39.06,-76.852,5.4,64.1,5.47,42.63,300.17
,274,737517,842.01,1.655,22.3,310.35,12.06,2.4,-8.36,5.37,1.81,251.39,5.66,39.06,-76.852,5.4,64.2,5.5,42.64,300.17
,275,737518,841.42,1.661,22.29,310.4,11.65,2.32,-8.81,5.34,1.87,250.68,5.66,39.06,-76.852,5.41,64.3,5.53,42.67,300.17
,276,737519,840.81,1.667,22.27,310.44,11.27,2.24,-9.25,5.31,1.94,249.94,5.65,39.06,-76.852,5.42,64.4,5.56,42.73,300.18
,277,737520,840.19,1.674,22.26,310.49,10.69,2.13,-9.93,5.27,2.01,249.17,5.64,39.06,-76.852,5.44,64.8,5.59,42.93,300.18
,278,737521,839.58,1.68,22.26,310.56,9.89,1.97,-10.91,5.23,2.07,248.37,5.63,39.06,-76.852,5.44,64.8,5.62,42.94,300.18
,279,737522,838.98,1.686,22.27,310.63,9.09,1.81,-11.96,5.19,2.14,247.55,5.62,39.06,-76.852,5.44,64.9,5.65,42.94,300.19
,280,737523,838.4,1.692,22.28,310.7,8.52,1.7,-12.75,5.15,2.22,246.69,5.6,39.06,-76.852,5.45,65,5.68,42.99,300.19
,281,737524,837.83,1.698,22.28,310.77,8.2,1.64,-13.23,5.1,2.29,245.79,5.59,39.06,-76.852,5.45,65,5.71,42.99,300.19
,282,737525,837.27,1.704,22.27,310.81,8.01,1.6,-13.53,5.05,2.37,244.87,5.58,39.06,-76.852,5.46,65.3,5.74,43.12,300.19
,283,737526,836.72,1.71,22.25,310.86,7.85,1.57,-13.79,5,2.45,243.91,5.57,39.06,-76.852,5.47,65.3,5.77,43.12,300.19
,284,737527,836.15,1.715,22.24,310.9,7.68,1.53,-14.07,4.95,2.53,242.91,5.56,39.06,-76.852,5.47,65.4,5.8,43.14,300.2
,285,737528,835.57,1.721,22.23,310.96,7.47,1.49,-14.41,4.9,2.62,241.89,5.55,39.06,-76.852,5.48,65.6,5.83,43.25,300.2
,286,737529,834.98,1.727,22.23,311.02,7.23,1.45,-14.8,4.85,2.71,240.84,5.55,39.06,-76.852,5.48,65.7,5.86,43.25,300.2
,287,737530,834.4,1.734,22.24,311.09,7.01,1.4,-15.17,4.8,2.8,239.78,5.56,39.06,-76.852,5.48,65.7,5.89,43.25,300.2
,288,737531,833.82,1.74,22.25,311.16,6.84,1.37,-15.46,4.75,2.89,238.69,5.56,39.06,-76.851,5.48,65.7,5.92,43.25,300.2
,289,737532,833.25,1.746,22.26,311.23,6.71,1.35,-15.69,4.71,2.99,237.6,5.57,39.06,-76.851,5.48,65.8,5.95,43.25,300.2
,290,737533,832.65,1.752,22.26,311.3,6.59,1.32,-15.91,4.66,3.08,236.51,5.59,39.06,-76.851,5.48,65.8,5.98,43.22,300.2
,291,737534,832.03,1.758,22.26,311.37,6.47,1.3,-16.13,4.62,3.19,235.41,5.61,39.06,-76.851,5.48,65.8,6.01,43.22,300.2
,292,737535,831.41,1.765,22.25,311.41,6.37,1.28,-16.33,4.58,3.29,234.32,5.64,39.06,-76.851,5.48,65.9,6.04,43.22,300.2
,293,737536,830.82,1.771,22.22,311.45,6.28,1.26,-16.5,4.55,3.4,233.24,5.68,39.06,-76.851,5.48,65.9,6.07,43.22,300.2
,294,737537,830.27,1.776,22.19,311.47,6.21,1.25,-16.67,4.51,3.51,232.18,5.72,39.06,-76.851,5.48,66,6.1,43.22,300.2
,295,737538,829.72,1.782,22.16,311.51,6.13,1.23,-16.85,4.49,3.61,231.14,5.76,39.06,-76.851,5.48,66.1,6.13,43.24,300.21
,296,737539,829.15,1.788,22.14,311.54,6.04,1.21,-17.04,4.46,3.72,230.17,5.81,39.06,-76.851,5.48,66.1,6.16,43.27,300.21
,297,737540,828.56,1.794,22.11,311.57,5.94,1.19,-17.26,4.44,3.82,229.31,5.86,39.06,-76.851,5.48,66.2,6.19,43.27,300.21
,298,737541,827.97,1.8,22.08,311.61,5.81,1.16,-17.53,4.43,3.9,228.61,5.9,39.06,-76.851,5.48,66.2,6.22,43.27,300.21
,299,737542,827.38,1.807,22.05,311.64,5.66,1.13,-17.87,4.41,3.98,228,5.94,39.06,-76.851,5.49,66.3,6.25,43.31,300.22
,300,737543,826.78,1.813,22.02,311.67,5.51,1.1,-18.22,4.4,4.06,227.33,5.99,39.06,-76.851,5.49,66.4,6.29,43.29,300.22
,301,737544,826.17,1.819,21.97,311.69,5.38,1.07,-18.52,4.39,4.16,226.58,6.05,39.06,-76.851,5.49,66.4,6.32,43.29,300.22
,302,737545,825.56,1.826,21.93,311.71,5.29,1.05,-18.75,4.38,4.26,225.8,6.11,39.06,-76.851,5.49,66.5,6.35,43.31,300.22
,303,737546,824.96,1.832,21.91,311.75,5.27,1.04,-18.82,4.37,4.37,225.04,6.18,39.06,-76.851,5.49,66.6,6.38,43.34,300.22
,304,737547,824.38,1.838,21.89,311.8,5.36,1.06,-18.63,4.37,4.47,224.32,6.25,39.06,-76.851,5.49,66.6,6.41,43.35,300.24
,305,737548,823.81,1.844,21.88,311.84,5.55,1.1,-18.23,4.36,4.58,223.65,6.32,39.06,-76.851,5.51,66.8,6.44,43.44,300.24
,306,737549,823.26,1.85,21.84,311.87,5.77,1.14,-17.79,4.36,4.68,223.02,6.39,39.06,-76.851,5.51,67,6.47,43.51,300.24
,307,737550,822.7,1.856,21.8,311.89,6.04,1.19,-17.27,4.36,4.77,222.43,6.47,39.061,-76.851,5.52,67.1,6.5,43.58,300.25
,308,737551,822.12,1.862,21.75,311.9,6.5,1.28,-16.44,4.36,4.87,221.86,6.54,39.061,-76.851,5.52,67.2,6.53,43.58,300.26
,309,737552,821.52,1.868,21.7,311.9,7.16,1.41,-15.32,4.36,4.96,221.33,6.6,39.061,-76.851,5.53,67.3,6.56,43.6,300.27
,310,737553,820.93,1.874,21.64,311.9,7.84,1.54,-14.26,4.36,5.05,220.82,6.67,39.061,-76.85,5.54,67.5,6.59,43.69,300.27
,311,737554,820.36,1.88,21.58,311.91,8.37,1.64,-13.5,4.36,5.14,220.33,6.74,39.061,-76.85,5.54,67.6,6.62,43.74,300.27
,312,737555,819.81,1.886,21.53,311.91,8.82,1.72,-12.89,4.36,5.22,219.85,6.8,39.061,-76.85,5.55,67.7,6.65,43.77,300.28
,313,737556,819.23,1.892,21.47,311.91,9.29,1.81,-12.3,4.36,5.31,219.39,6.87,39.061,-76.85,5.56,67.8,6.69,43.84,300.28
,314,737557,818.64,1.898,21.41,311.91,9.71,1.88,-11.79,4.35,5.39,218.94,6.93,39.061,-76.85,5.56,67.9,6.72,43.86,300.28
,315,737558,818.07,1.904,21.36,311.92,9.97,1.93,-11.51,4.35,5.47,218.51,6.99,39.061,-76.85,5.57,68.1,6.75,43.95,300.29
,316,737559,817.52,1.91,21.31,311.92,10.09,1.95,-11.39,4.34,5.54,218.08,7.04,39.061,-76.85,5.57,68.2,6.77,43.97,300.29
,317,737560,816.99,1.916,21.26,311.93,10.18,1.96,-11.32,4.33,5.62,217.64,7.1,39.061,-76.85,5.59,68.4,6.8,44.07,300.29
,318,737561,816.44,1.922,21.2,311.93,10.32,1.98,-11.19,4.32,5.7,217.21,7.15,39.061,-76.85,5.59,68.4,6.83,44.07,300.3
,319,737562,815.88,1.928,21.14,311.93,10.51,2.01,-11,4.31,5.77,216.77,7.2,39.061,-76.85,5.59,68.5,6.87,44.08,300.3
,320,737563,815.3,1.934,21.08,311.93,10.73,2.05,-10.79,4.3,5.85,216.32,7.25,39.061,-76.85,5.59,68.5,6.9,44.08,300.3
,321,737564,814.71,1.94,21.02,311.93,10.93,2.08,-10.61,4.28,5.92,215.85,7.31,39.061,-76.85,5.59,68.6,6.93,44.07,300.3
,322,737565,814.13,1.946,20.97,311.94,11.1,2.11,-10.45,4.26,6,215.38,7.35,39.061,-76.85,5.58,68.6,6.96,44.05,300.3
,323,737566,813.57,1.952,20.93,311.95,11.25,2.13,-10.32,4.23,6.07,214.89,7.4,39.061,-76.85,5.58,68.5,6.99,43.99,300.3
,324,737567,813.03,1.958,20.88,311.97,11.33,2.14,-10.26,4.21,6.15,214.39,7.45,39.061,-76.85,5.57,68.6,7.02,43.98,300.3
,325,737568,812.5,1.963,20.85,311.98,11.35,2.14,-10.27,4.18,6.22,213.89,7.5,39.061,-76.85,5.57,68.5,7.05,43.92,300.3
,326,737569,811.94,1.969,20.81,312.01,11.33,2.14,-10.31,4.15,6.3,213.37,7.54,39.061,-76.85,5.56,68.5,7.08,43.89,300.3
,327,737570,811.38,1.975,20.78,312.04,11.35,2.14,-10.32,4.11,6.37,212.83,7.59,39.062,-76.85,5.55,68.4,7.11,43.77,300.31
,328,737571,810.83,1.981,20.75,312.06,11.46,2.16,-10.23,4.07,6.45,212.28,7.63,39.062,-76.85,5.54,68.3,7.14,43.73,300.31
,329,737572,810.3,1.987,20.71,312.08,11.64,2.19,-10.06,4.03,6.53,211.72,7.67,39.062,-76.849,5.53,68.2,7.16,43.62,300.31
,330,737573,809.76,1.992,20.67,312.09,11.83,2.22,-9.88,3.99,6.6,211.14,7.71,39.062,-76.849,5.5,67.9,7.2,43.38,300.31
,331,737574,809.16,1.999,20.61,312.1,12.08,2.26,-9.66,3.94,6.68,210.55,7.75,39.062,-76.849,5.48,67.7,7.23,43.21,300.31
,332,737575,808.54,2.005,20.55,312.11,12.56,2.34,-9.21,3.89,6.75,209.95,7.8,39.062,-76.849,5.46,67.5,7.26,43.08,300.3
,333,737576,807.94,2.012,20.51,312.13,13.44,2.5,-8.38,3.84,6.83,209.35,7.83,39.062,-76.849,5.44,67.3,7.29,42.93,300.31
